 40.0755883; 40.5552065; 0.8527090; 5.0000000
 40.1084816; 40.5928611; 0.8528670; 5.0000000
 40.1413689; 40.6305213; 0.8530325; 5.0000000
 40.1742497; 40.6681869; 0.8532057; 5.0000000
 40.2071241; 40.7058584; 0.8533865; 5.0000000
 40.2399913; 40.7435359; 0.8535749; 5.0000000
 40.2728514; 40.7812198; 0.8537708; 5.0000000
 40.3057038; 40.8189102; 0.8539742; 5.0000000
 40.3385486; 40.8566075; 0.8541851; 5.0000000
 40.3713851; 40.8943117; 0.8544036; 5.0000000
 40.4042134; 40.9320233; 0.8546296; 5.0000000
 40.4370329; 40.9697423; 0.8548632; 5.0000000
 40.4698436; 41.0074693; 0.8551043; 5.0000000
 40.5026449; 41.0452042; 0.8553531; 5.0000000
 40.5354368; 41.0829475; 0.8556095; 5.0000000
 40.5682188; 41.1206992; 0.8558736; 5.0000000
 40.6009907; 41.1584598; 0.8561455; 5.0000000
 40.6337522; 41.1962293; 0.8564253; 5.0000000
 40.6665030; 41.2340082; 0.8567129; 5.0000000
 40.6992427; 41.2717966; 0.8570087; 5.0000000
 40.7319711; 41.3095949; 0.8573125; 5.0000000
 40.7646879; 41.3474031; 0.8576246; 5.0000000
 40.7973927; 41.3852218; 0.8579450; 5.0000000
 40.8300852; 41.4230511; 0.8582740; 5.0000000
 40.8627651; 41.4608912; 0.8586116; 5.0000000
 40.8954321; 41.4987426; 0.8589581; 5.0000000
 40.9280858; 41.5366054; 0.8593135; 5.0000000
 40.9607259; 41.5744800; 0.8596781; 5.0000000
 40.9933519; 41.6123665; 0.8600522; 5.0000000
 41.0259637; 41.6502655; 0.8604358; 5.0000000
 41.0585606; 41.6881771; 0.8608293; 5.0000000
 41.0911425; 41.7261018; 0.8612328; 5.0000000
 41.1237089; 41.7640397; 0.8616467; 5.0000000
 41.1562594; 41.8019913; 0.8620712; 5.0000000
 41.1887935; 41.8399568; 0.8625065; 5.0000000
 41.2213109; 41.8779368; 0.8629531; 5.0000000
 41.2538111; 41.9159313; 0.8634112; 5.0000000
 41.2862938; 41.9539411; 0.8638811; 5.0000000
 41.3187582; 41.9919662; 0.8643631; 5.0000000
 41.3512042; 42.0300072; 0.8648578; 5.0000000
 41.3836310; 42.0680644; 0.8653654; 5.0000000
 41.4160383; 42.1061383; 0.8658862; 5.0000000
 41.4484255; 42.1442293; 0.8664201; 5.0000000
 41.4807921; 42.1823379; 0.8669669; 5.0000000
 41.5131376; 42.2204642; 0.8675264; 5.0000000
 41.5454616; 42.2586090; 0.8681002; 5.0000000
 41.5777633; 42.2967724; 0.8686892; 5.0000000
 41.6100422; 42.3349551; 0.8692943; 5.0000000
 41.6422978; 42.3731577; 0.8699161; 5.0000000
 41.6745292; 42.4113807; 0.8705584; 5.0000000
 41.7067356; 42.4496246; 0.8712239; 5.0000000
 41.7389158; 42.4878907; 0.8719307; 5.0000000
 41.7710680; 42.5261802; 0.8726889; 5.0000000
 41.8031901; 42.5644950; 0.8735035; 5.0000000
 41.8352799; 42.6028369; 0.8743769; 5.0000000
 41.8673351; 42.6412078; 0.8753061; 5.0000000
 41.8993535; 42.6796092; 0.8762891; 5.0000000
 41.9313332; 42.7180429; 0.8773197; 5.0000000
